Fecha,Patrón,Precio,Volumen alto,Soporte,Resistencia,Tendencia previa,Recomendación
2025-10-18 14:00,Piercing Line,107028.36,No,No,No,bajista,⚠️ No clara
2025-10-18 14:00,Outside Bar,107028.36,No,No,No,bajista,⚠️ No clara
2025-10-18 15:00,Dark Cloud Cover,106948.75,No,No,No,lateral,⚠️ No clara
2025-10-18 16:00,Evening Star,106664.01,No,Sí,No,lateral,⚠️ No clara
2025-10-18 17:00,Piercing Line,106880.03,No,No,No,bajista,⚠️ No clara
2025-10-18 17:00,Inside Bar,106880.03,No,No,No,bajista,⚠️ No clara
2025-10-18 18:00,Hammer,106843.75,No,No,No,lateral,⚠️ No clara
2025-10-18 18:00,Inside Bar,106843.75,No,No,No,lateral,⚠️ No clara
2025-10-18 19:00,Piercing Line,107080.14,No,No,No,lateral,⚠️ No clara
2025-10-18 20:00,Shooting Star,107018.51,No,No,Sí,lateral,⚠️ No clara
2025-10-18 21:00,Bullish Engulfing,107177.05,No,No,No,lateral,⚠️ No clara
2025-10-18 22:00,Shooting Star,107125.87,No,No,No,lateral,⚠️ No clara
2025-10-18 23:00,Piercing Line,107185.01,No,No,No,lateral,⚠️ No clara
2025-10-19 00:00,Dark Cloud Cover,106898.03,No,No,Sí,lateral,⚠️ No clara
2025-10-19 00:00,Outside Bar,106898.03,No,No,Sí,lateral,⚠️ No clara
2025-10-19 01:00,Hammer,106973.26,No,No,No,lateral,⚠️ No clara
2025-10-19 02:00,Bearish Engulfing,106847.02,No,No,No,lateral,⚠️ No clara
2025-10-19 03:00,Piercing Line,107275.78,No,Sí,Sí,lateral,⚠️ No clara
2025-10-19 03:00,Outside Bar,107275.78,No,Sí,Sí,lateral,⚠️ No clara
2025-10-19 04:00,Dark Cloud Cover,107046.90,No,No,No,lateral,⚠️ No clara
2025-10-19 04:00,Inside Bar,107046.90,No,No,No,lateral,⚠️ No clara
2025-10-19 06:00,Three Black Crows,106777.75,No,Sí,No,bajista,⚠️ No clara
2025-10-19 07:00,Hammer,106786.00,No,No,No,bajista,⚠️ No clara
2025-10-19 08:00,Dark Cloud Cover,106443.95,Sí,Sí,Sí,lateral,⚠️ No clara
2025-10-19 08:00,Outside Bar,106443.95,Sí,Sí,Sí,lateral,⚠️ No clara
2025-10-19 09:00,Piercing Line,107401.47,Sí,Sí,Sí,lateral,⚠️ No clara
2025-10-19 09:00,Outside Bar,107401.47,Sí,Sí,Sí,lateral,⚠️ No clara
2025-10-19 10:00,Inside Bar,107882.71,Sí,No,No,lateral,⚠️ No clara
2025-10-19 11:00,Shooting Star,107783.47,Sí,No,Sí,alcista,🔻 Venta
2025-10-19 13:00,Piercing Line,108096.34,Sí,No,Sí,bajista,⚠️ No clara
2025-10-19 13:00,Morning Star,108096.34,Sí,No,Sí,bajista,⚠️ No clara
2025-10-19 13:00,Outside Bar,108096.34,Sí,No,Sí,bajista,⚠️ No clara
2025-10-19 15:00,Three White Soldiers,108486.70,No,No,Sí,alcista,⚠️ No clara
2025-10-19 16:00,Shooting Star,108624.19,No,No,Sí,alcista,⚠️ No clara
2025-10-19 16:00,Three White Soldiers,108624.19,No,No,Sí,alcista,⚠️ No clara
2025-10-19 16:00,Outside Bar,108624.19,No,No,Sí,alcista,⚠️ No clara
2025-10-19 17:00,Three White Soldiers,109113.52,Sí,No,Sí,alcista,⚠️ No clara
2025-10-19 18:00,Three White Soldiers,109383.01,No,No,Sí,alcista,⚠️ No clara
2025-10-19 19:00,Dark Cloud Cover,108908.43,No,No,Sí,alcista,⚠️ No clara
2025-10-19 20:00,Inside Bar,108845.06,No,No,No,lateral,⚠️ No clara
2025-10-19 21:00,Three Black Crows,108744.82,No,No,No,bajista,⚠️ No clara
2025-10-19 22:00,Piercing Line,109146.80,No,No,Sí,bajista,⚠️ No clara
2025-10-19 22:00,Morning Star,109146.80,No,No,Sí,bajista,⚠️ No clara
2025-10-19 23:00,Dark Cloud Cover,108642.78,No,No,No,lateral,⚠️ No clara
2025-10-20 01:00,Hammer,108053.58,No,No,No,bajista,⚠️ No clara
2025-10-20 01:00,Inside Bar,108053.58,No,No,No,bajista,⚠️ No clara
2025-10-20 02:00,Morning Star,108767.02,No,No,No,lateral,⚠️ No clara
2025-10-20 02:00,Outside Bar,108767.02,No,No,No,lateral,⚠️ No clara
2025-10-20 03:00,Three White Soldiers,110145.44,Sí,No,Sí,alcista,⚠️ No clara
2025-10-20 04:00,Three White Soldiers,110422.10,Sí,No,Sí,alcista,⚠️ No clara
2025-10-20 05:00,Three White Soldiers,111033.79,Sí,No,Sí,alcista,⚠️ No clara
2025-10-20 06:00,Three White Soldiers,111298.55,Sí,No,Sí,alcista,⚠️ No clara
2025-10-20 08:00,Hammer,111097.15,Sí,No,Sí,lateral,⚠️ No clara
2025-10-20 08:00,Evening Star,111097.15,Sí,No,Sí,lateral,⚠️ No clara
2025-10-20 08:00,Outside Bar,111097.15,Sí,No,Sí,lateral,⚠️ No clara
2025-10-20 09:00,Hammer,110964.13,Sí,No,No,bajista,⚠️ No clara
2025-10-20 09:00,Three Black Crows,110964.13,Sí,No,No,bajista,⚠️ No clara
2025-10-20 10:00,Three Black Crows,110731.78,No,No,No,bajista,⚠️ No clara
2025-10-20 11:00,Piercing Line,111016.75,No,No,No,bajista,⚠️ No clara
2025-10-20 12:00,Dark Cloud Cover,110843.81,No,No,No,lateral,⚠️ No clara
2025-10-20 13:00,Piercing Line,111161.35,No,No,No,lateral,⚠️ No clara
2025-10-20 14:00,Hammer,111210.86,Sí,No,No,lateral,⚠️ No clara
2025-10-20 15:00,Hammer,111144.55,Sí,No,Sí,alcista,⚠️ No clara
2025-10-20 15:00,Dark Cloud Cover,111144.55,Sí,No,Sí,alcista,🔻 Venta
2025-10-20 16:00,Evening Star,110683.19,Sí,Sí,No,lateral,⚠️ No clara
2025-10-20 17:00,Three Black Crows,110282.76,Sí,Sí,No,bajista,⚠️ No clara
2025-10-20 18:00,Piercing Line,110937.92,No,No,No,bajista,⚠️ No clara
2025-10-20 18:00,Inside Bar,110937.92,No,No,No,bajista,⚠️ No clara
2025-10-20 20:00,Piercing Line,111091.46,No,No,No,lateral,⚠️ No clara
2025-10-20 21:00,Dark Cloud Cover,110563.20,No,No,No,lateral,⚠️ No clara
2025-10-20 23:00,Dark Cloud Cover,110532.09,No,No,No,lateral,⚠️ No clara
2025-10-20 23:00,Inside Bar,110532.09,No,No,No,lateral,⚠️ No clara
2025-10-21 00:00,Hammer,110446.69,No,No,No,lateral,⚠️ No clara
2025-10-21 01:00,Three Black Crows,109863.19,No,Sí,No,bajista,⚠️ No clara
2025-10-21 02:00,Three Black Crows,109514.92,No,Sí,No,bajista,⚠️ No clara
2025-10-21 03:00,Three Black Crows,109059.22,No,Sí,No,bajista,⚠️ No clara
2025-10-21 04:00,Three Black Crows,107779.70,Sí,Sí,No,bajista,⚠️ No clara
2025-10-21 05:00,Three Black Crows,107537.12,Sí,Sí,No,bajista,⚠️ No clara
2025-10-21 06:00,Piercing Line,107909.79,No,Sí,No,bajista,⚠️ No clara
2025-10-21 08:00,Bearish Engulfing,107695.79,Sí,Sí,No,alcista,⚠️ No clara
2025-10-21 09:00,Hammer,107754.27,No,No,No,lateral,⚠️ No clara
2025-10-21 09:00,Inside Bar,107754.27,No,No,No,lateral,⚠️ No clara
2025-10-21 10:00,Morning Star,108499.56,Sí,Sí,No,lateral,⚠️ No clara
2025-10-21 11:00,Hammer,108580.01,No,No,No,alcista,⚠️ No clara
2025-10-21 11:00,Three White Soldiers,108580.01,No,No,No,alcista,⚠️ No clara
2025-10-21 11:00,Inside Bar,108580.01,No,No,No,alcista,⚠️ No clara
2025-10-21 12:00,Shooting Star,108793.40,Sí,No,Sí,alcista,🔻 Venta
2025-10-21 12:00,Three White Soldiers,108793.40,Sí,No,Sí,alcista,⚠️ No clara
2025-10-21 13:00,Dark Cloud Cover,108426.98,Sí,No,No,alcista,⚠️ No clara
2025-10-21 14:00,Piercing Line,112170.52,Sí,No,Sí,lateral,⚠️ No clara
2025-10-21 16:00,Dark Cloud Cover,112565.88,Sí,No,Sí,alcista,🔻 Venta
2025-10-21 18:00,Hammer,111990.55,Sí,No,No,bajista,⚠️ No clara
2025-10-21 19:00,Dark Cloud Cover,111780.39,No,No,No,lateral,⚠️ No clara
2025-10-21 19:00,Inside Bar,111780.39,No,No,No,lateral,⚠️ No clara
2025-10-21 20:00,Evening Star,110787.56,Sí,No,No,lateral,⚠️ No clara
2025-10-21 21:00,Hammer,110816.32,Sí,No,No,bajista,⚠️ No clara
2025-10-21 22:00,Bearish Engulfing,109066.98,Sí,Sí,No,lateral,⚠️ No clara
2025-10-22 00:00,Three Black Crows,107986.14,Sí,Sí,No,bajista,⚠️ No clara
2025-10-22 01:00,Piercing Line,108364.21,Sí,No,No,bajista,⚠️ No clara
2025-10-22 01:00,Inside Bar,108364.21,Sí,No,No,bajista,⚠️ No clara
2025-10-22 03:00,Hammer,108216.02,Sí,Sí,No,lateral,⚠️ No clara
2025-10-22 04:00,Morning Star,108625.60,No,No,No,lateral,⚠️ No clara
2025-10-22 05:00,Bearish Engulfing,108166.81,Sí,Sí,No,alcista,⚠️ No clara
2025-10-22 05:00,Outside Bar,108166.81,Sí,Sí,No,alcista,⚠️ No clara
2025-10-22 06:00,Inside Bar,107980.02,No,No,No,lateral,⚠️ No clara
2025-10-22 07:00,Piercing Line,108321.63,Sí,Sí,No,bajista,✅ Compra
2025-10-22 09:00,Evening Star,107963.13,No,No,No,lateral,⚠️ No clara
2025-10-22 10:00,Three Black Crows,107657.98,No,Sí,No,bajista,⚠️ No clara
2025-10-22 11:00,Hammer,107555.05,Sí,Sí,No,bajista,✅ Compra
2025-10-22 11:00,Three Black Crows,107555.05,Sí,Sí,No,bajista,⚠️ No clara
2025-10-22 11:00,Outside Bar,107555.05,Sí,Sí,No,bajista,⚠️ No clara
2025-10-22 12:00,Bullish Engulfing,108044.96,Sí,No,No,bajista,⚠️ No clara
2025-10-22 12:00,Morning Star,108044.96,Sí,No,No,bajista,⚠️ No clara
2025-10-22 14:00,Hammer,108947.50,Sí,No,Sí,alcista,⚠️ No clara
2025-10-22 14:00,Three White Soldiers,108947.50,Sí,No,Sí,alcista,⚠️ No clara
2025-10-22 15:00,Dark Cloud Cover,108416.50,Sí,No,Sí,alcista,🔻 Venta
2025-10-22 16:00,Inside Bar,108226.00,Sí,No,No,lateral,⚠️ No clara
2025-10-22 17:00,Three Black Crows,107778.45,Sí,No,No,bajista,⚠️ No clara
2025-10-22 18:00,Piercing Line,108023.33,No,No,No,bajista,⚠️ No clara
2025-10-22 19:00,Shooting Star,107870.35,Sí,No,No,lateral,⚠️ No clara
2025-10-22 19:00,Dark Cloud Cover,107870.35,Sí,No,No,lateral,⚠️ No clara
2025-10-22 21:00,Three Black Crows,107207.98,Sí,Sí,No,bajista,⚠️ No clara
2025-10-22 22:00,Hammer,107196.82,No,No,No,bajista,⚠️ No clara
2025-10-22 22:00,Three Black Crows,107196.82,No,No,No,bajista,⚠️ No clara
2025-10-22 22:00,Inside Bar,107196.82,No,No,No,bajista,⚠️ No clara
2025-10-22 23:00,Piercing Line,107567.44,No,No,No,bajista,⚠️ No clara
2025-10-22 23:00,Morning Star,107567.44,No,No,No,bajista,⚠️ No clara
2025-10-23 01:00,Three White Soldiers,108150.00,Sí,No,No,alcista,⚠️ No clara
2025-10-23 02:00,Three White Soldiers,108410.29,No,No,No,alcista,⚠️ No clara
2025-10-23 02:00,Inside Bar,108410.29,No,No,No,alcista,⚠️ No clara
2025-10-23 03:00,Shooting Star,108377.96,No,No,Sí,alcista,⚠️ No clara
2025-10-23 04:00,Piercing Line,108644.32,No,No,Sí,lateral,⚠️ No clara
2025-10-23 06:00,Three White Soldiers,110246.94,Sí,No,Sí,alcista,⚠️ No clara
2025-10-23 07:00,Dark Cloud Cover,109269.90,Sí,No,Sí,alcista,🔻 Venta
2025-10-23 07:00,Inside Bar,109269.90,Sí,No,Sí,alcista,⚠️ No clara
2025-10-23 08:00,Inside Bar,109505.44,No,No,No,lateral,⚠️ No clara
2025-10-23 09:00,Hammer,109426.99,No,No,No,lateral,⚠️ No clara
2025-10-23 10:00,Hammer,109439.20,No,No,No,lateral,⚠️ No clara
2025-10-23 11:00,Dark Cloud Cover,109253.89,No,No,No,lateral,⚠️ No clara
2025-10-23 12:00,Hammer,109164.94,Sí,No,No,lateral,⚠️ No clara
2025-10-23 13:00,Piercing Line,109500.62,Sí,No,No,bajista,⚠️ No clara
2025-10-23 13:00,Morning Star,109500.62,Sí,No,No,bajista,⚠️ No clara
2025-10-23 14:00,Hammer,109594.90,Sí,Sí,No,lateral,⚠️ No clara
2025-10-23 14:00,Outside Bar,109594.90,Sí,Sí,No,lateral,⚠️ No clara
2025-10-23 15:00,Three White Soldiers,109908.28,Sí,No,No,alcista,⚠️ No clara
2025-10-23 16:00,Three White Soldiers,110263.74,Sí,No,Sí,alcista,⚠️ No clara
2025-10-23 17:00,Three White Soldiers,111241.71,Sí,No,Sí,alcista,⚠️ No clara
2025-10-23 18:00,Dark Cloud Cover,110571.66,No,No,Sí,alcista,⚠️ No clara
2025-10-23 18:00,Inside Bar,110571.66,No,No,Sí,alcista,⚠️ No clara
2025-10-23 20:00,Three Black Crows,109524.81,No,No,No,bajista,⚠️ No clara
2025-10-23 21:00,Hammer,109532.97,No,No,No,bajista,⚠️ No clara
2025-10-23 21:00,Inside Bar,109532.97,No,No,No,bajista,⚠️ No clara
2025-10-23 22:00,Morning Star,109943.94,No,No,No,lateral,⚠️ No clara
2025-10-23 23:00,Three White Soldiers,110078.18,No,No,No,alcista,⚠️ No clara
2025-10-23 23:00,Inside Bar,110078.18,No,No,No,alcista,⚠️ No clara
2025-10-24 00:00,Three White Soldiers,110500.28,No,No,No,alcista,⚠️ No clara
2025-10-24 01:00,Hammer,110585.08,No,No,No,alcista,⚠️ No clara
2025-10-24 01:00,Three White Soldiers,110585.08,No,No,No,alcista,⚠️ No clara
2025-10-24 01:00,Inside Bar,110585.08,No,No,No,alcista,⚠️ No clara
2025-10-24 02:00,Hammer,110570.12,No,No,No,alcista,⚠️ No clara
2025-10-24 03:00,Evening Star,110441.46,No,No,No,lateral,⚠️ No clara
2025-10-24 04:00,Piercing Line,111178.55,Sí,No,Sí,bajista,⚠️ No clara
2025-10-24 04:00,Morning Star,111178.55,Sí,No,Sí,bajista,⚠️ No clara
2025-10-24 05:00,Hammer,111261.36,No,No,No,lateral,⚠️ No clara
2025-10-24 05:00,Inside Bar,111261.36,No,No,No,lateral,⚠️ No clara
2025-10-24 06:00,Three White Soldiers,111464.36,No,No,Sí,alcista,⚠️ No clara
2025-10-24 07:00,Dark Cloud Cover,111054.61,No,No,Sí,alcista,⚠️ No clara
2025-10-24 07:00,Outside Bar,111054.61,No,No,Sí,alcista,⚠️ No clara
2025-10-24 08:00,Hammer,111097.80,No,No,No,lateral,⚠️ No clara
2025-10-24 09:00,Morning Star,111324.51,No,No,Sí,lateral,⚠️ No clara
2025-10-24 10:00,Dark Cloud Cover,111102.66,No,No,No,alcista,⚠️ No clara
2025-10-24 10:00,Inside Bar,111102.66,No,No,No,alcista,⚠️ No clara
